,filepath,label,split
130,buildings/buildings76.tif,buildings,train
131,mobile_home_park/mobilehomepark13.tif,mobile home park,train
132,sparse_residential/sparseresidential00.tif,sparse residential,train
133,river/river98.tif,river,train
134,mobile_home_park/mobilehomepark83.tif,mobile home park,train
135,beach/beach28.tif,beach,train
136,river/river31.tif,river,train
137,overpass/overpass53.tif,overpass,train
138,beach/beach79.tif,beach,train
139,agricultural/agricultural57.tif,agricultural,train
140,parking_lot/parkinglot87.tif,parking lot,train
141,intersection/intersection97.tif,intersection,train
142,chaparral/chaparral49.tif,chaparral,train
143,baseball_diamond/baseballdiamond28.tif,baseball diamond,train
144,beach/beach19.tif,beach,train
145,beach/beach22.tif,beach,train
146,buildings/buildings09.tif,buildings,train
147,tennis_court/tenniscourt10.tif,tennis court,train
148,sparse_residential/sparseresidential59.tif,sparse residential,train
149,intersection/intersection48.tif,intersection,train
150,parking_lot/parkinglot70.tif,parking lot,train
151,agricultural/agricultural39.tif,agricultural,train
152,freeway/freeway00.tif,freeway,train
153,tennis_court/tenniscourt59.tif,tennis court,train
154,river/river53.tif,river,train
155,dense_residential/denseresidential17.tif,dense residential,train
156,storage_tanks/storagetanks95.tif,storage tanks,train
157,baseball_diamond/baseballdiamond33.tif,baseball diamond,train
158,storage_tanks/storagetanks19.tif,storage tanks,train
159,airplane/airplane24.tif,airplane,train
160,medium_residential/mediumresidential23.tif,medium residential,train
161,tennis_court/tenniscourt14.tif,tennis court,train
162,airplane/airplane95.tif,airplane,train
163,runway/runway64.tif,runway,train
164,dense_residential/denseresidential65.tif,dense residential,train
165,baseball_diamond/baseballdiamond04.tif,baseball diamond,train
166,freeway/freeway86.tif,freeway,train
167,sparse_residential/sparseresidential28.tif,sparse residential,train
168,river/river11.tif,river,train
169,airplane/airplane35.tif,airplane,train
170,freeway/freeway11.tif,freeway,train
171,intersection/intersection20.tif,intersection,train
172,airplane/airplane15.tif,airplane,train
173,mobile_home_park/mobilehomepark85.tif,mobile home park,train
174,airplane/airplane78.tif,airplane,train
175,sparse_residential/sparseresidential95.tif,sparse residential,train
176,agricultural/agricultural37.tif,agricultural,train
177,agricultural/agricultural02.tif,agricultural,train
178,river/river45.tif,river,train
179,freeway/freeway33.tif,freeway,train
180,overpass/overpass34.tif,overpass,train
181,dense_residential/denseresidential51.tif,dense residential,train
182,golf_course/golfcourse50.tif,golf course,train
183,dense_residential/denseresidential52.tif,dense residential,train
184,baseball_diamond/baseballdiamond42.tif,baseball diamond,train
185,buildings/buildings41.tif,buildings,train
186,mobile_home_park/mobilehomepark33.tif,mobile home park,train
187,river/river69.tif,river,train
188,chaparral/chaparral11.tif,chaparral,train
189,golf_course/golfcourse78.tif,golf course,train
190,forest/forest68.tif,forest,train
191,beach/beach64.tif,beach,train
192,baseball_diamond/baseballdiamond67.tif,baseball diamond,train
193,beach/beach59.tif,beach,train
194,airplane/airplane74.tif,airplane,train
195,tennis_court/tenniscourt75.tif,tennis court,train
196,forest/forest91.tif,forest,train
197,airplane/airplane32.tif,airplane,train
198,agricultural/agricultural06.tif,agricultural,train
199,sparse_residential/sparseresidential88.tif,sparse residential,train
200,river/river42.tif,river,train
201,buildings/buildings01.tif,buildings,train
202,tennis_court/tenniscourt31.tif,tennis court,train
203,parking_lot/parkinglot85.tif,parking lot,train
204,golf_course/golfcourse59.tif,golf course,train
205,overpass/overpass69.tif,overpass,train
206,freeway/freeway38.tif,freeway,train
207,baseball_diamond/baseballdiamond66.tif,baseball diamond,train
208,freeway/freeway36.tif,freeway,train
209,overpass/overpass80.tif,overpass,train
210,airplane/airplane75.tif,airplane,train
211,forest/forest28.tif,forest,train
212,beach/beach23.tif,beach,train
213,storage_tanks/storagetanks11.tif,storage tanks,train
214,airplane/airplane26.tif,airplane,train
215,runway/runway45.tif,runway,train
216,airplane/airplane73.tif,airplane,train
217,forest/forest47.tif,forest,train
218,medium_residential/mediumresidential82.tif,medium residential,train
219,runway/runway27.tif,runway,train
220,airplane/airplane30.tif,airplane,train
221,chaparral/chaparral90.tif,chaparral,train
222,overpass/overpass23.tif,overpass,train
223,freeway/freeway50.tif,freeway,train
224,storage_tanks/storagetanks69.tif,storage tanks,train
225,runway/runway59.tif,runway,train
226,intersection/intersection85.tif,intersection,train
227,dense_residential/denseresidential15.tif,dense residential,train
228,agricultural/agricultural73.tif,agricultural,train
229,harbor/harbor62.tif,harbor,train
230,forest/forest44.tif,forest,train
231,intersection/intersection53.tif,intersection,train
232,storage_tanks/storagetanks26.tif,storage tanks,train
233,river/river80.tif,river,train
234,storage_tanks/storagetanks37.tif,storage tanks,train
235,runway/runway85.tif,runway,train
236,baseball_diamond/baseballdiamond10.tif,baseball diamond,train
237,river/river40.tif,river,train
238,forest/forest54.tif,forest,train
239,beach/beach68.tif,beach,train
240,medium_residential/mediumresidential68.tif,medium residential,train
241,harbor/harbor56.tif,harbor,train
242,medium_residential/mediumresidential17.tif,medium residential,train
243,harbor/harbor39.tif,harbor,train
244,dense_residential/denseresidential33.tif,dense residential,train
245,runway/runway82.tif,runway,train
246,dense_residential/denseresidential74.tif,dense residential,train
247,medium_residential/mediumresidential80.tif,medium residential,train
248,buildings/buildings92.tif,buildings,train
249,harbor/harbor05.tif,harbor,train
250,beach/beach55.tif,beach,train
251,tennis_court/tenniscourt97.tif,tennis court,train
252,overpass/overpass92.tif,overpass,train
253,parking_lot/parkinglot99.tif,parking lot,train
254,dense_residential/denseresidential73.tif,dense residential,train
255,storage_tanks/storagetanks61.tif,storage tanks,train
256,intersection/intersection29.tif,intersection,train
257,golf_course/golfcourse57.tif,golf course,train
258,overpass/overpass27.tif,overpass,train
259,golf_course/golfcourse75.tif,golf course,train
260,harbor/harbor42.tif,harbor,train
261,river/river95.tif,river,train
262,beach/beach49.tif,beach,train
263,buildings/buildings46.tif,buildings,train
264,intersection/intersection62.tif,intersection,train
265,chaparral/chaparral00.tif,chaparral,train
266,medium_residential/mediumresidential44.tif,medium residential,train
267,freeway/freeway09.tif,freeway,train
268,chaparral/chaparral94.tif,chaparral,train
269,dense_residential/denseresidential28.tif,dense residential,train
270,harbor/harbor46.tif,harbor,train
271,storage_tanks/storagetanks56.tif,storage tanks,train
272,river/river24.tif,river,train
273,intersection/intersection15.tif,intersection,train
274,storage_tanks/storagetanks65.tif,storage tanks,train
275,dense_residential/denseresidential23.tif,dense residential,train
276,parking_lot/parkinglot49.tif,parking lot,train
277,forest/forest39.tif,forest,train
278,buildings/buildings56.tif,buildings,train
279,parking_lot/parkinglot00.tif,parking lot,train
280,parking_lot/parkinglot29.tif,parking lot,train
281,golf_course/golfcourse55.tif,golf course,train
282,parking_lot/parkinglot34.tif,parking lot,train
283,medium_residential/mediumresidential05.tif,medium residential,train
284,sparse_residential/sparseresidential23.tif,sparse residential,train
285,golf_course/golfcourse19.tif,golf course,train
286,dense_residential/denseresidential57.tif,dense residential,train
287,intersection/intersection70.tif,intersection,train
288,tennis_court/tenniscourt90.tif,tennis court,train
289,intersection/intersection81.tif,intersection,train
290,buildings/buildings06.tif,buildings,train
291,agricultural/agricultural47.tif,agricultural,train
292,buildings/buildings48.tif,buildings,train
293,beach/beach42.tif,beach,train
294,storage_tanks/storagetanks92.tif,storage tanks,train
295,chaparral/chaparral83.tif,chaparral,train
296,mobile_home_park/mobilehomepark09.tif,mobile home park,train
297,harbor/harbor43.tif,harbor,train
298,runway/runway22.tif,runway,train
299,airplane/airplane13.tif,airplane,train
300,medium_residential/mediumresidential94.tif,medium residential,train
301,medium_residential/mediumresidential37.tif,medium residential,train
302,golf_course/golfcourse51.tif,golf course,train
303,medium_residential/mediumresidential56.tif,medium residential,train
304,river/river43.tif,river,train
305,medium_residential/mediumresidential19.tif,medium residential,train
306,agricultural/agricultural31.tif,agricultural,train
307,dense_residential/denseresidential80.tif,dense residential,train
308,forest/forest49.tif,forest,train
309,parking_lot/parkinglot33.tif,parking lot,train
310,parking_lot/parkinglot27.tif,parking lot,train
311,beach/beach12.tif,beach,train
312,overpass/overpass76.tif,overpass,train
313,chaparral/chaparral28.tif,chaparral,train
314,river/river64.tif,river,train
315,chaparral/chaparral48.tif,chaparral,train
316,tennis_court/tenniscourt50.tif,tennis court,train
317,forest/forest56.tif,forest,train
318,mobile_home_park/mobilehomepark02.tif,mobile home park,train
319,forest/forest14.tif,forest,train
320,overpass/overpass20.tif,overpass,train
321,buildings/buildings21.tif,buildings,train
322,harbor/harbor74.tif,harbor,train
323,beach/beach18.tif,beach,train
324,harbor/harbor16.tif,harbor,train
325,sparse_residential/sparseresidential70.tif,sparse residential,train
326,chaparral/chaparral52.tif,chaparral,train
327,mobile_home_park/mobilehomepark58.tif,mobile home park,train
328,river/river56.tif,river,train
329,agricultural/agricultural16.tif,agricultural,train
330,runway/runway95.tif,runway,train
331,intersection/intersection08.tif,intersection,train
332,baseball_diamond/baseballdiamond17.tif,baseball diamond,train
333,dense_residential/denseresidential64.tif,dense residential,train
334,buildings/buildings08.tif,buildings,train
335,golf_course/golfcourse31.tif,golf course,train
336,medium_residential/mediumresidential07.tif,medium residential,train
337,freeway/freeway92.tif,freeway,train
338,baseball_diamond/baseballdiamond49.tif,baseball diamond,train
339,freeway/freeway76.tif,freeway,train
340,runway/runway25.tif,runway,train
341,baseball_diamond/baseballdiamond63.tif,baseball diamond,train
342,mobile_home_park/mobilehomepark84.tif,mobile home park,train
343,harbor/harbor14.tif,harbor,train
344,golf_course/golfcourse98.tif,golf course,train
345,medium_residential/mediumresidential65.tif,medium residential,train
346,overpass/overpass78.tif,overpass,train
347,tennis_court/tenniscourt25.tif,tennis court,train
348,airplane/airplane70.tif,airplane,train
349,dense_residential/denseresidential98.tif,dense residential,train
350,golf_course/golfcourse64.tif,golf course,train
351,buildings/buildings43.tif,buildings,train
352,chaparral/chaparral36.tif,chaparral,train
353,mobile_home_park/mobilehomepark26.tif,mobile home park,train
354,tennis_court/tenniscourt51.tif,tennis court,train
355,agricultural/agricultural86.tif,agricultural,train
356,medium_residential/mediumresidential48.tif,medium residential,train
357,intersection/intersection76.tif,intersection,train
358,river/river34.tif,river,train
359,forest/forest45.tif,forest,train
360,harbor/harbor66.tif,harbor,train
361,golf_course/golfcourse58.tif,golf course,train
362,golf_course/golfcourse77.tif,golf course,train
363,dense_residential/denseresidential46.tif,dense residential,train
364,medium_residential/mediumresidential71.tif,medium residential,train
365,harbor/harbor67.tif,harbor,train
366,medium_residential/mediumresidential47.tif,medium residential,train
367,forest/forest46.tif,forest,train
368,medium_residential/mediumresidential97.tif,medium residential,train
369,river/river12.tif,river,train
370,airplane/airplane14.tif,airplane,train
371,golf_course/golfcourse87.tif,golf course,train
372,agricultural/agricultural29.tif,agricultural,train
373,forest/forest70.tif,forest,train
374,harbor/harbor83.tif,harbor,train
375,parking_lot/parkinglot45.tif,parking lot,train
376,intersection/intersection05.tif,intersection,train
377,parking_lot/parkinglot36.tif,parking lot,train
378,dense_residential/denseresidential01.tif,dense residential,train
379,parking_lot/parkinglot72.tif,parking lot,train
380,forest/forest32.tif,forest,train
381,tennis_court/tenniscourt55.tif,tennis court,train
382,forest/forest12.tif,forest,train
383,freeway/freeway64.tif,freeway,train
384,chaparral/chaparral18.tif,chaparral,train
385,chaparral/chaparral81.tif,chaparral,train
386,river/river78.tif,river,train
387,runway/runway72.tif,runway,train
388,baseball_diamond/baseballdiamond29.tif,baseball diamond,train
389,beach/beach16.tif,beach,train
390,freeway/freeway37.tif,freeway,train
391,intersection/intersection71.tif,intersection,train
392,storage_tanks/storagetanks39.tif,storage tanks,train
393,parking_lot/parkinglot03.tif,parking lot,train
394,forest/forest58.tif,forest,train
395,overpass/overpass16.tif,overpass,train
396,baseball_diamond/baseballdiamond41.tif,baseball diamond,train
397,overpass/overpass64.tif,overpass,train
398,tennis_court/tenniscourt57.tif,tennis court,train
399,storage_tanks/storagetanks67.tif,storage tanks,train
400,storage_tanks/storagetanks47.tif,storage tanks,train
401,intersection/intersection67.tif,intersection,train
402,airplane/airplane41.tif,airplane,train
403,buildings/buildings19.tif,buildings,train
404,chaparral/chaparral42.tif,chaparral,train
405,golf_course/golfcourse15.tif,golf course,train
406,overpass/overpass37.tif,overpass,train
407,mobile_home_park/mobilehomepark81.tif,mobile home park,train
408,harbor/harbor30.tif,harbor,train
409,storage_tanks/storagetanks91.tif,storage tanks,train
410,agricultural/agricultural19.tif,agricultural,train
411,tennis_court/tenniscourt02.tif,tennis court,train
412,runway/runway08.tif,runway,train
413,beach/beach05.tif,beach,train
414,runway/runway48.tif,runway,train
415,harbor/harbor35.tif,harbor,train
416,airplane/airplane16.tif,airplane,train
417,golf_course/golfcourse79.tif,golf course,train
418,medium_residential/mediumresidential34.tif,medium residential,train
419,freeway/freeway59.tif,freeway,train
420,river/river06.tif,river,train
421,agricultural/agricultural27.tif,agricultural,train
422,baseball_diamond/baseballdiamond36.tif,baseball diamond,train
423,airplane/airplane19.tif,airplane,train
424,sparse_residential/sparseresidential40.tif,sparse residential,train
425,buildings/buildings50.tif,buildings,train
426,buildings/buildings80.tif,buildings,train
427,baseball_diamond/baseballdiamond61.tif,baseball diamond,train
428,medium_residential/mediumresidential06.tif,medium residential,train
429,sparse_residential/sparseresidential29.tif,sparse residential,train
430,parking_lot/parkinglot74.tif,parking lot,train
431,baseball_diamond/baseballdiamond82.tif,baseball diamond,train
432,mobile_home_park/mobilehomepark29.tif,mobile home park,train
433,golf_course/golfcourse71.tif,golf course,train
434,chaparral/chaparral51.tif,chaparral,train
435,river/river37.tif,river,train
436,agricultural/agricultural54.tif,agricultural,train
437,agricultural/agricultural01.tif,agricultural,train
438,parking_lot/parkinglot15.tif,parking lot,train
439,chaparral/chaparral53.tif,chaparral,train
440,storage_tanks/storagetanks01.tif,storage tanks,train
441,parking_lot/parkinglot07.tif,parking lot,train
442,tennis_court/tenniscourt74.tif,tennis court,train
443,beach/beach92.tif,beach,train
444,runway/runway17.tif,runway,train
445,storage_tanks/storagetanks70.tif,storage tanks,train
446,medium_residential/mediumresidential66.tif,medium residential,train
447,harbor/harbor75.tif,harbor,train
448,overpass/overpass10.tif,overpass,train
449,buildings/buildings87.tif,buildings,train
450,overpass/overpass75.tif,overpass,train
451,airplane/airplane17.tif,airplane,train
452,medium_residential/mediumresidential12.tif,medium residential,train
453,beach/beach62.tif,beach,train
454,river/river86.tif,river,train
455,overpass/overpass65.tif,overpass,train
456,beach/beach44.tif,beach,train
457,chaparral/chaparral70.tif,chaparral,train
458,forest/forest61.tif,forest,train
459,buildings/buildings18.tif,buildings,train
460,parking_lot/parkinglot40.tif,parking lot,train
461,buildings/buildings15.tif,buildings,train
462,freeway/freeway23.tif,freeway,train
463,agricultural/agricultural50.tif,agricultural,train
464,medium_residential/mediumresidential28.tif,medium residential,train
465,dense_residential/denseresidential07.tif,dense residential,train
466,baseball_diamond/baseballdiamond25.tif,baseball diamond,train
467,runway/runway30.tif,runway,train
468,beach/beach51.tif,beach,train
469,intersection/intersection91.tif,intersection,train
470,overpass/overpass72.tif,overpass,train
471,freeway/freeway88.tif,freeway,train
472,beach/beach43.tif,beach,train
473,chaparral/chaparral71.tif,chaparral,train
474,forest/forest74.tif,forest,train
475,beach/beach50.tif,beach,train
476,harbor/harbor52.tif,harbor,train
477,mobile_home_park/mobilehomepark88.tif,mobile home park,train
478,freeway/freeway13.tif,freeway,train
479,intersection/intersection64.tif,intersection,train
480,mobile_home_park/mobilehomepark66.tif,mobile home park,train
481,dense_residential/denseresidential61.tif,dense residential,train
482,buildings/buildings65.tif,buildings,train
483,intersection/intersection12.tif,intersection,train
484,runway/runway80.tif,runway,train
485,freeway/freeway65.tif,freeway,train
486,freeway/freeway90.tif,freeway,train
487,airplane/airplane05.tif,airplane,train
488,mobile_home_park/mobilehomepark05.tif,mobile home park,train
489,airplane/airplane37.tif,airplane,train
490,harbor/harbor65.tif,harbor,train
491,intersection/intersection17.tif,intersection,train
492,harbor/harbor21.tif,harbor,train
493,river/river60.tif,river,train
494,intersection/intersection74.tif,intersection,train
495,buildings/buildings29.tif,buildings,train
496,mobile_home_park/mobilehomepark92.tif,mobile home park,train
497,overpass/overpass84.tif,overpass,train
498,freeway/freeway20.tif,freeway,train
499,medium_residential/mediumresidential99.tif,medium residential,train
500,parking_lot/parkinglot91.tif,parking lot,train
501,agricultural/agricultural88.tif,agricultural,train
502,baseball_diamond/baseballdiamond40.tif,baseball diamond,train
503,buildings/buildings93.tif,buildings,train
504,tennis_court/tenniscourt06.tif,tennis court,train
505,airplane/airplane11.tif,airplane,train
506,intersection/intersection33.tif,intersection,train
507,intersection/intersection28.tif,intersection,train
508,runway/runway58.tif,runway,train
509,forest/forest33.tif,forest,train
510,buildings/buildings60.tif,buildings,train
511,freeway/freeway83.tif,freeway,train
512,beach/beach75.tif,beach,train
513,buildings/buildings63.tif,buildings,train
514,agricultural/agricultural96.tif,agricultural,train
515,forest/forest20.tif,forest,train
516,airplane/airplane88.tif,airplane,train
517,tennis_court/tenniscourt76.tif,tennis court,train
518,airplane/airplane48.tif,airplane,train
519,parking_lot/parkinglot83.tif,parking lot,train
520,golf_course/golfcourse73.tif,golf course,train
521,golf_course/golfcourse85.tif,golf course,train
522,medium_residential/mediumresidential18.tif,medium residential,train
523,storage_tanks/storagetanks22.tif,storage tanks,train
524,baseball_diamond/baseballdiamond18.tif,baseball diamond,train
525,dense_residential/denseresidential32.tif,dense residential,train
526,freeway/freeway18.tif,freeway,train
527,mobile_home_park/mobilehomepark90.tif,mobile home park,train
528,dense_residential/denseresidential50.tif,dense residential,train
529,buildings/buildings81.tif,buildings,train
530,river/river47.tif,river,train
531,tennis_court/tenniscourt33.tif,tennis court,train
532,sparse_residential/sparseresidential38.tif,sparse residential,train
533,parking_lot/parkinglot67.tif,parking lot,train
534,overpass/overpass77.tif,overpass,train
535,harbor/harbor87.tif,harbor,train
536,mobile_home_park/mobilehomepark36.tif,mobile home park,train
537,river/river28.tif,river,train
538,chaparral/chaparral98.tif,chaparral,train
539,agricultural/agricultural56.tif,agricultural,train
540,parking_lot/parkinglot80.tif,parking lot,train
541,beach/beach20.tif,beach,train
542,forest/forest81.tif,forest,train
543,buildings/buildings38.tif,buildings,train
544,tennis_court/tenniscourt84.tif,tennis court,train
545,forest/forest65.tif,forest,train
546,buildings/buildings74.tif,buildings,train
547,agricultural/agricultural63.tif,agricultural,train
548,parking_lot/parkinglot48.tif,parking lot,train
549,parking_lot/parkinglot23.tif,parking lot,train
550,overpass/overpass83.tif,overpass,train
551,buildings/buildings58.tif,buildings,train
552,buildings/buildings12.tif,buildings,train
553,storage_tanks/storagetanks36.tif,storage tanks,train
554,baseball_diamond/baseballdiamond86.tif,baseball diamond,train
555,dense_residential/denseresidential29.tif,dense residential,train
556,freeway/freeway98.tif,freeway,train
557,beach/beach56.tif,beach,train
558,medium_residential/mediumresidential96.tif,medium residential,train
559,harbor/harbor51.tif,harbor,train
560,overpass/overpass51.tif,overpass,train
561,overpass/overpass25.tif,overpass,train
562,beach/beach02.tif,beach,train
563,river/river62.tif,river,train
564,river/river97.tif,river,train
565,airplane/airplane38.tif,airplane,train
566,beach/beach61.tif,beach,train
567,baseball_diamond/baseballdiamond68.tif,baseball diamond,train
568,freeway/freeway85.tif,freeway,train
569,sparse_residential/sparseresidential83.tif,sparse residential,train
570,forest/forest17.tif,forest,train
571,storage_tanks/storagetanks35.tif,storage tanks,train
572,mobile_home_park/mobilehomepark78.tif,mobile home park,train
573,airplane/airplane23.tif,airplane,train
574,freeway/freeway22.tif,freeway,train
575,buildings/buildings23.tif,buildings,train
576,chaparral/chaparral43.tif,chaparral,train
577,baseball_diamond/baseballdiamond47.tif,baseball diamond,train
578,intersection/intersection37.tif,intersection,train
579,storage_tanks/storagetanks71.tif,storage tanks,train
580,chaparral/chaparral16.tif,chaparral,train
581,sparse_residential/sparseresidential84.tif,sparse residential,train
582,chaparral/chaparral75.tif,chaparral,train
583,parking_lot/parkinglot05.tif,parking lot,train
584,intersection/intersection51.tif,intersection,train
585,runway/runway57.tif,runway,train
586,sparse_residential/sparseresidential98.tif,sparse residential,train
587,intersection/intersection89.tif,intersection,train
588,baseball_diamond/baseballdiamond11.tif,baseball diamond,train
589,river/river08.tif,river,train
590,freeway/freeway52.tif,freeway,train
591,chaparral/chaparral97.tif,chaparral,train
592,agricultural/agricultural60.tif,agricultural,train
593,medium_residential/mediumresidential29.tif,medium residential,train
594,golf_course/golfcourse01.tif,golf course,train
595,golf_course/golfcourse40.tif,golf course,train
596,mobile_home_park/mobilehomepark35.tif,mobile home park,train
597,mobile_home_park/mobilehomepark17.tif,mobile home park,train
598,runway/runway28.tif,runway,train
599,golf_course/golfcourse89.tif,golf course,train
600,sparse_residential/sparseresidential04.tif,sparse residential,train
601,intersection/intersection56.tif,intersection,train
602,tennis_court/tenniscourt83.tif,tennis court,train
603,airplane/airplane71.tif,airplane,train
604,storage_tanks/storagetanks96.tif,storage tanks,train
605,intersection/intersection27.tif,intersection,train
606,chaparral/chaparral27.tif,chaparral,train
607,baseball_diamond/baseballdiamond15.tif,baseball diamond,train
608,harbor/harbor47.tif,harbor,train
609,golf_course/golfcourse13.tif,golf course,train
610,buildings/buildings10.tif,buildings,train
611,chaparral/chaparral33.tif,chaparral,train
612,beach/beach39.tif,beach,train
613,beach/beach25.tif,beach,train
614,overpass/overpass13.tif,overpass,train
615,airplane/airplane55.tif,airplane,train
616,medium_residential/mediumresidential89.tif,medium residential,train
617,overpass/overpass44.tif,overpass,train
618,storage_tanks/storagetanks24.tif,storage tanks,train
619,harbor/harbor76.tif,harbor,train
620,medium_residential/mediumresidential31.tif,medium residential,train
621,freeway/freeway81.tif,freeway,train
622,mobile_home_park/mobilehomepark68.tif,mobile home park,train
623,mobile_home_park/mobilehomepark21.tif,mobile home park,train
