,filepath,label,split
63,basketball_court/basketballcourt348.jpg,basketball court,train
64,freeway/freeway456.jpg,freeway,train
65,sparse_residential/sparseresidential126.jpg,sparse residential,train
66,wastewater_treatment_plant/wastewaterplant390.jpg,wastewater treatment plant,train
67,intersection/intersection391.jpg,intersection,train
68,coastal_mansion/coastalmansion328.jpg,coastal mansion,train
69,solar_panel/solarpanel533.jpg,solar panel,train
70,river/river718.jpg,river,train
71,bridge/bridge586.jpg,bridge,train
72,forest/forest105.jpg,forest,train
73,river/river487.jpg,river,train
74,golf_course/golfcourse015.jpg,golf course,train
75,shipping_yard/shippingyard003.jpg,shipping yard,train
76,nursing_home/nursinghome377.jpg,nursing home,train
77,beach/beach449.jpg,beach,train
78,runway/runway192.jpg,runway,train
79,golf_course/golfcourse751.jpg,golf course,train
80,cemetery/cemetery642.jpg,cemetery,train
81,sparse_residential/sparseresidential304.jpg,sparse residential,train
82,oil_well/oilwell662.jpg,oil well,train
83,chaparral/chaparral549.jpg,chaparral,train
84,bridge/bridge568.jpg,bridge,train
85,airplane/airplane064.jpg,airplane,train
86,swimming_pool/swimmingpool726.jpg,swimming pool,train
87,tennis_court/tenniscourt350.jpg,tennis court,train
88,cemetery/cemetery533.jpg,cemetery,train
89,christmas_tree_farm/christmastreefarm448.jpg,christmas tree farm,train
90,solar_panel/solarpanel758.jpg,solar panel,train
91,nursing_home/nursinghome258.jpg,nursing home,train
92,harbor/harbor006.jpg,harbor,train
93,storage_tank/storagetank284.jpg,storage tank,train
94,golf_course/golfcourse261.jpg,golf course,train
95,shipping_yard/shippingyard133.jpg,shipping yard,train
96,wastewater_treatment_plant/wastewaterplant493.jpg,wastewater treatment plant,train
97,football_field/footballfield124.jpg,football field,train
98,forest/forest576.jpg,forest,train
99,mobile_home_park/mobilehomepark245.jpg,mobile home park,train
100,railway/railway036.jpg,railway,train
101,dense_residential/denseresidential161.jpg,dense residential,train
102,basketball_court/basketballcourt771.jpg,basketball court,train
103,tennis_court/tenniscourt404.jpg,tennis court,train
104,forest/forest491.jpg,forest,train
105,tennis_court/tenniscourt602.jpg,tennis court,train
106,christmas_tree_farm/christmastreefarm796.jpg,christmas tree farm,train
107,railway/railway435.jpg,railway,train
108,tennis_court/tenniscourt495.jpg,tennis court,train
109,cemetery/cemetery605.jpg,cemetery,train
110,mobile_home_park/mobilehomepark436.jpg,mobile home park,train
111,nursing_home/nursinghome005.jpg,nursing home,train
112,crosswalk/crosswalk686.jpg,crosswalk,train
113,runway_marking/runwaymarking219.jpg,runway marking,train
114,chaparral/chaparral535.jpg,chaparral,train
115,football_field/footballfield117.jpg,football field,train
116,closed_road/closedroad336.jpg,closed road,train
117,golf_course/golfcourse742.jpg,golf course,train
118,baseball_field/baseballfield002.jpg,baseball field,train
119,transformer_station/transformerstation146.jpg,transformer station,train
120,runway/runway345.jpg,runway,train
121,christmas_tree_farm/christmastreefarm410.jpg,christmas tree farm,train
122,crosswalk/crosswalk323.jpg,crosswalk,train
123,sparse_residential/sparseresidential344.jpg,sparse residential,train
124,crosswalk/crosswalk065.jpg,crosswalk,train
125,shipping_yard/shippingyard211.jpg,shipping yard,train
126,freeway/freeway047.jpg,freeway,train
127,runway/runway677.jpg,runway,train
128,closed_road/closedroad236.jpg,closed road,train
129,golf_course/golfcourse088.jpg,golf course,train
130,baseball_field/baseballfield426.jpg,baseball field,train
131,harbor/harbor224.jpg,harbor,train
132,ferry_terminal/ferryterminal329.jpg,ferry terminal,train
133,ferry_terminal/ferryterminal336.jpg,ferry terminal,train
134,parking_space/parkingspace056.jpg,parking space,train
135,cemetery/cemetery261.jpg,cemetery,train
136,storage_tank/storagetank397.jpg,storage tank,train
137,christmas_tree_farm/christmastreefarm352.jpg,christmas tree farm,train
138,tennis_court/tenniscourt178.jpg,tennis court,train
139,wastewater_treatment_plant/wastewaterplant144.jpg,wastewater treatment plant,train
140,transformer_station/transformerstation461.jpg,transformer station,train
141,closed_road/closedroad186.jpg,closed road,train
142,sparse_residential/sparseresidential189.jpg,sparse residential,train
143,chaparral/chaparral541.jpg,chaparral,train
144,basketball_court/basketballcourt424.jpg,basketball court,train
145,dense_residential/denseresidential515.jpg,dense residential,train
146,parking_lot/parkinglot656.jpg,parking lot,train
147,transformer_station/transformerstation108.jpg,transformer station,train
148,railway/railway107.jpg,railway,train
149,swimming_pool/swimmingpool450.jpg,swimming pool,train
150,sparse_residential/sparseresidential133.jpg,sparse residential,train
151,ferry_terminal/ferryterminal443.jpg,ferry terminal,train
152,cemetery/cemetery698.jpg,cemetery,train
153,chaparral/chaparral394.jpg,chaparral,train
154,solar_panel/solarpanel383.jpg,solar panel,train
155,oil_well/oilwell289.jpg,oil well,train
156,golf_course/golfcourse133.jpg,golf course,train
157,football_field/footballfield551.jpg,football field,train
158,harbor/harbor558.jpg,harbor,train
159,shipping_yard/shippingyard307.jpg,shipping yard,train
160,overpass/overpass230.jpg,overpass,train
161,christmas_tree_farm/christmastreefarm327.jpg,christmas tree farm,train
162,beach/beach408.jpg,beach,train
163,river/river023.jpg,river,train
164,crosswalk/crosswalk200.jpg,crosswalk,train
165,river/river146.jpg,river,train
166,airplane/airplane487.jpg,airplane,train
167,parking_lot/parkinglot260.jpg,parking lot,train
168,river/river171.jpg,river,train
169,runway_marking/runwaymarking022.jpg,runway marking,train
170,forest/forest084.jpg,forest,train
171,sparse_residential/sparseresidential236.jpg,sparse residential,train
172,coastal_mansion/coastalmansion624.jpg,coastal mansion,train
173,storage_tank/storagetank316.jpg,storage tank,train
174,golf_course/golfcourse754.jpg,golf course,train
175,runway/runway625.jpg,runway,train
176,wastewater_treatment_plant/wastewaterplant228.jpg,wastewater treatment plant,train
177,basketball_court/basketballcourt239.jpg,basketball court,train
178,closed_road/closedroad398.jpg,closed road,train
179,wastewater_treatment_plant/wastewaterplant370.jpg,wastewater treatment plant,train
180,golf_course/golfcourse394.jpg,golf course,train
181,dense_residential/denseresidential129.jpg,dense residential,train
182,overpass/overpass257.jpg,overpass,train
183,shipping_yard/shippingyard507.jpg,shipping yard,train
184,baseball_field/baseballfield669.jpg,baseball field,train
185,river/river659.jpg,river,train
186,overpass/overpass182.jpg,overpass,train
187,ferry_terminal/ferryterminal480.jpg,ferry terminal,train
188,beach/beach651.jpg,beach,train
189,intersection/intersection608.jpg,intersection,train
190,transformer_station/transformerstation082.jpg,transformer station,train
191,transformer_station/transformerstation718.jpg,transformer station,train
192,freeway/freeway016.jpg,freeway,train
193,swimming_pool/swimmingpool141.jpg,swimming pool,train
194,wastewater_treatment_plant/wastewaterplant487.jpg,wastewater treatment plant,train
195,oil_well/oilwell299.jpg,oil well,train
196,railway/railway196.jpg,railway,train
197,ferry_terminal/ferryterminal207.jpg,ferry terminal,train
198,mobile_home_park/mobilehomepark563.jpg,mobile home park,train
199,swimming_pool/swimmingpool337.jpg,swimming pool,train
200,bridge/bridge045.jpg,bridge,train
201,parking_lot/parkinglot798.jpg,parking lot,train
202,cemetery/cemetery210.jpg,cemetery,train
203,crosswalk/crosswalk537.jpg,crosswalk,train
204,storage_tank/storagetank615.jpg,storage tank,train
205,intersection/intersection280.jpg,intersection,train
206,overpass/overpass268.jpg,overpass,train
207,airplane/airplane399.jpg,airplane,train
208,basketball_court/basketballcourt388.jpg,basketball court,train
209,shipping_yard/shippingyard409.jpg,shipping yard,train
210,sparse_residential/sparseresidential521.jpg,sparse residential,train
211,tennis_court/tenniscourt416.jpg,tennis court,train
212,parking_space/parkingspace581.jpg,parking space,train
213,bridge/bridge275.jpg,bridge,train
214,dense_residential/denseresidential428.jpg,dense residential,train
215,forest/forest420.jpg,forest,train
216,river/river375.jpg,river,train
217,harbor/harbor017.jpg,harbor,train
218,closed_road/closedroad606.jpg,closed road,train
219,freeway/freeway625.jpg,freeway,train
220,transformer_station/transformerstation264.jpg,transformer station,train
221,cemetery/cemetery541.jpg,cemetery,train
222,oil_well/oilwell620.jpg,oil well,train
223,chaparral/chaparral730.jpg,chaparral,train
224,oil_well/oilwell101.jpg,oil well,train
225,football_field/footballfield132.jpg,football field,train
226,baseball_field/baseballfield241.jpg,baseball field,train
227,runway/runway646.jpg,runway,train
228,cemetery/cemetery062.jpg,cemetery,train
229,ferry_terminal/ferryterminal741.jpg,ferry terminal,train
230,shipping_yard/shippingyard033.jpg,shipping yard,train
231,football_field/footballfield071.jpg,football field,train
232,river/river344.jpg,river,train
233,shipping_yard/shippingyard354.jpg,shipping yard,train
234,football_field/footballfield133.jpg,football field,train
235,intersection/intersection615.jpg,intersection,train
236,solar_panel/solarpanel230.jpg,solar panel,train
237,closed_road/closedroad484.jpg,closed road,train
238,runway/runway365.jpg,runway,train
239,crosswalk/crosswalk781.jpg,crosswalk,train
240,closed_road/closedroad214.jpg,closed road,train
241,golf_course/golfcourse699.jpg,golf course,train
242,coastal_mansion/coastalmansion696.jpg,coastal mansion,train
243,crosswalk/crosswalk298.jpg,crosswalk,train
244,oil_gas_field/oilgasfield333.jpg,oil gas field,train
245,oil_gas_field/oilgasfield028.jpg,oil gas field,train
246,nursing_home/nursinghome235.jpg,nursing home,train
247,closed_road/closedroad377.jpg,closed road,train
248,oil_gas_field/oilgasfield309.jpg,oil gas field,train
249,closed_road/closedroad488.jpg,closed road,train
250,airplane/airplane603.jpg,airplane,train
251,transformer_station/transformerstation509.jpg,transformer station,train
252,mobile_home_park/mobilehomepark591.jpg,mobile home park,train
253,overpass/overpass183.jpg,overpass,train
254,chaparral/chaparral056.jpg,chaparral,train
255,parking_lot/parkinglot613.jpg,parking lot,train
256,transformer_station/transformerstation166.jpg,transformer station,train
257,airplane/airplane012.jpg,airplane,train
258,ferry_terminal/ferryterminal651.jpg,ferry terminal,train
259,golf_course/golfcourse143.jpg,golf course,train
260,dense_residential/denseresidential209.jpg,dense residential,train
261,oil_well/oilwell036.jpg,oil well,train
262,nursing_home/nursinghome624.jpg,nursing home,train
263,coastal_mansion/coastalmansion498.jpg,coastal mansion,train
264,bridge/bridge124.jpg,bridge,train
265,bridge/bridge233.jpg,bridge,train
266,christmas_tree_farm/christmastreefarm528.jpg,christmas tree farm,train
267,runway/runway387.jpg,runway,train
268,oil_well/oilwell271.jpg,oil well,train
269,airplane/airplane676.jpg,airplane,train
270,solar_panel/solarpanel538.jpg,solar panel,train
271,sparse_residential/sparseresidential731.jpg,sparse residential,train
272,bridge/bridge774.jpg,bridge,train
273,runway/runway092.jpg,runway,train
274,sparse_residential/sparseresidential391.jpg,sparse residential,train
275,mobile_home_park/mobilehomepark124.jpg,mobile home park,train
276,baseball_field/baseballfield702.jpg,baseball field,train
277,runway/runway462.jpg,runway,train
278,solar_panel/solarpanel176.jpg,solar panel,train
279,railway/railway077.jpg,railway,train
280,dense_residential/denseresidential653.jpg,dense residential,train
281,railway/railway680.jpg,railway,train
282,river/river733.jpg,river,train
283,overpass/overpass103.jpg,overpass,train
284,freeway/freeway097.jpg,freeway,train
285,shipping_yard/shippingyard204.jpg,shipping yard,train
286,runway_marking/runwaymarking483.jpg,runway marking,train
287,dense_residential/denseresidential211.jpg,dense residential,train
288,cemetery/cemetery213.jpg,cemetery,train
289,solar_panel/solarpanel543.jpg,solar panel,train
290,bridge/bridge269.jpg,bridge,train
291,oil_well/oilwell726.jpg,oil well,train
292,mobile_home_park/mobilehomepark003.jpg,mobile home park,train
293,tennis_court/tenniscourt035.jpg,tennis court,train
294,basketball_court/basketballcourt077.jpg,basketball court,train
295,closed_road/closedroad720.jpg,closed road,train
296,river/river016.jpg,river,train
297,runway_marking/runwaymarking249.jpg,runway marking,train
298,parking_space/parkingspace374.jpg,parking space,train
299,dense_residential/denseresidential184.jpg,dense residential,train
300,ferry_terminal/ferryterminal253.jpg,ferry terminal,train
301,railway/railway177.jpg,railway,train
302,storage_tank/storagetank068.jpg,storage tank,train
303,runway/runway275.jpg,runway,train
304,shipping_yard/shippingyard098.jpg,shipping yard,train
305,transformer_station/transformerstation795.jpg,transformer station,train
306,harbor/harbor047.jpg,harbor,train
307,solar_panel/solarpanel622.jpg,solar panel,train
308,railway/railway490.jpg,railway,train
309,overpass/overpass073.jpg,overpass,train
310,storage_tank/storagetank498.jpg,storage tank,train
311,river/river505.jpg,river,train
312,oil_well/oilwell363.jpg,oil well,train
313,tennis_court/tenniscourt593.jpg,tennis court,train
314,nursing_home/nursinghome576.jpg,nursing home,train
315,wastewater_treatment_plant/wastewaterplant676.jpg,wastewater treatment plant,train
316,airplane/airplane751.jpg,airplane,train
317,airplane/airplane489.jpg,airplane,train
318,golf_course/golfcourse725.jpg,golf course,train
319,freeway/freeway358.jpg,freeway,train
320,forest/forest400.jpg,forest,train
321,forest/forest183.jpg,forest,train
322,dense_residential/denseresidential372.jpg,dense residential,train
323,runway/runway641.jpg,runway,train
324,runway_marking/runwaymarking458.jpg,runway marking,train
325,intersection/intersection328.jpg,intersection,train
326,overpass/overpass314.jpg,overpass,train
327,chaparral/chaparral532.jpg,chaparral,train
328,runway/runway234.jpg,runway,train
329,runway_marking/runwaymarking280.jpg,runway marking,train
330,solar_panel/solarpanel239.jpg,solar panel,train
331,oil_well/oilwell451.jpg,oil well,train
332,golf_course/golfcourse253.jpg,golf course,train
333,swimming_pool/swimmingpool691.jpg,swimming pool,train
334,oil_gas_field/oilgasfield258.jpg,oil gas field,train
335,golf_course/golfcourse540.jpg,golf course,train
336,runway_marking/runwaymarking723.jpg,runway marking,train
337,freeway/freeway659.jpg,freeway,train
338,harbor/harbor535.jpg,harbor,train
339,crosswalk/crosswalk334.jpg,crosswalk,train
340,football_field/footballfield358.jpg,football field,train
341,runway/runway344.jpg,runway,train
342,sparse_residential/sparseresidential702.jpg,sparse residential,train
343,baseball_field/baseballfield343.jpg,baseball field,train
344,baseball_field/baseballfield396.jpg,baseball field,train
345,oil_well/oilwell037.jpg,oil well,train
346,dense_residential/denseresidential697.jpg,dense residential,train
347,forest/forest646.jpg,forest,train
348,dense_residential/denseresidential488.jpg,dense residential,train
349,cemetery/cemetery744.jpg,cemetery,train
350,river/river022.jpg,river,train
351,oil_well/oilwell702.jpg,oil well,train
352,transformer_station/transformerstation046.jpg,transformer station,train
353,coastal_mansion/coastalmansion300.jpg,coastal mansion,train
354,wastewater_treatment_plant/wastewaterplant697.jpg,wastewater treatment plant,train
355,overpass/overpass681.jpg,overpass,train
356,ferry_terminal/ferryterminal053.jpg,ferry terminal,train
357,forest/forest744.jpg,forest,train
358,freeway/freeway778.jpg,freeway,train
359,mobile_home_park/mobilehomepark673.jpg,mobile home park,train
360,railway/railway676.jpg,railway,train
361,basketball_court/basketballcourt317.jpg,basketball court,train
362,christmas_tree_farm/christmastreefarm767.jpg,christmas tree farm,train
363,freeway/freeway508.jpg,freeway,train
364,dense_residential/denseresidential249.jpg,dense residential,train
365,storage_tank/storagetank427.jpg,storage tank,train
366,forest/forest222.jpg,forest,train
367,christmas_tree_farm/christmastreefarm189.jpg,christmas tree farm,train
368,harbor/harbor779.jpg,harbor,train
369,intersection/intersection010.jpg,intersection,train
370,river/river195.jpg,river,train
371,oil_well/oilwell035.jpg,oil well,train
372,freeway/freeway666.jpg,freeway,train
373,dense_residential/denseresidential530.jpg,dense residential,train
374,crosswalk/crosswalk355.jpg,crosswalk,train
375,baseball_field/baseballfield406.jpg,baseball field,train
376,dense_residential/denseresidential528.jpg,dense residential,train
377,wastewater_treatment_plant/wastewaterplant335.jpg,wastewater treatment plant,train
378,crosswalk/crosswalk432.jpg,crosswalk,train
379,parking_space/parkingspace035.jpg,parking space,train
380,airplane/airplane398.jpg,airplane,train
381,overpass/overpass551.jpg,overpass,train
382,railway/railway386.jpg,railway,train
383,airplane/airplane596.jpg,airplane,train
384,beach/beach699.jpg,beach,train
385,tennis_court/tenniscourt528.jpg,tennis court,train
386,crosswalk/crosswalk454.jpg,crosswalk,train
387,tennis_court/tenniscourt609.jpg,tennis court,train
388,mobile_home_park/mobilehomepark103.jpg,mobile home park,train
389,freeway/freeway231.jpg,freeway,train
390,tennis_court/tenniscourt325.jpg,tennis court,train
391,railway/railway627.jpg,railway,train
392,nursing_home/nursinghome402.jpg,nursing home,train
393,railway/railway381.jpg,railway,train
394,transformer_station/transformerstation601.jpg,transformer station,train
395,shipping_yard/shippingyard195.jpg,shipping yard,train
396,sparse_residential/sparseresidential689.jpg,sparse residential,train
397,parking_space/parkingspace240.jpg,parking space,train
398,overpass/overpass385.jpg,overpass,train
399,shipping_yard/shippingyard274.jpg,shipping yard,train
400,dense_residential/denseresidential667.jpg,dense residential,train
401,forest/forest130.jpg,forest,train
402,solar_panel/solarpanel542.jpg,solar panel,train
403,tennis_court/tenniscourt210.jpg,tennis court,train
404,nursing_home/nursinghome052.jpg,nursing home,train
405,runway_marking/runwaymarking353.jpg,runway marking,train
406,forest/forest352.jpg,forest,train
407,baseball_field/baseballfield344.jpg,baseball field,train
408,baseball_field/baseballfield479.jpg,baseball field,train
409,ferry_terminal/ferryterminal770.jpg,ferry terminal,train
410,dense_residential/denseresidential773.jpg,dense residential,train
411,shipping_yard/shippingyard550.jpg,shipping yard,train
412,swimming_pool/swimmingpool100.jpg,swimming pool,train
413,coastal_mansion/coastalmansion480.jpg,coastal mansion,train
414,storage_tank/storagetank506.jpg,storage tank,train
415,storage_tank/storagetank727.jpg,storage tank,train
416,river/river544.jpg,river,train
417,oil_gas_field/oilgasfield239.jpg,oil gas field,train
418,bridge/bridge219.jpg,bridge,train
419,oil_well/oilwell046.jpg,oil well,train
420,bridge/bridge332.jpg,bridge,train
421,wastewater_treatment_plant/wastewaterplant278.jpg,wastewater treatment plant,train
422,parking_space/parkingspace568.jpg,parking space,train
423,harbor/harbor385.jpg,harbor,train
424,storage_tank/storagetank736.jpg,storage tank,train
425,beach/beach350.jpg,beach,train
426,chaparral/chaparral178.jpg,chaparral,train
427,swimming_pool/swimmingpool798.jpg,swimming pool,train
428,intersection/intersection713.jpg,intersection,train
429,intersection/intersection165.jpg,intersection,train
430,ferry_terminal/ferryterminal785.jpg,ferry terminal,train
431,transformer_station/transformerstation515.jpg,transformer station,train
432,ferry_terminal/ferryterminal415.jpg,ferry terminal,train
433,oil_gas_field/oilgasfield460.jpg,oil gas field,train
434,dense_residential/denseresidential699.jpg,dense residential,train
435,oil_gas_field/oilgasfield287.jpg,oil gas field,train
436,closed_road/closedroad450.jpg,closed road,train
437,chaparral/chaparral239.jpg,chaparral,train
438,tennis_court/tenniscourt090.jpg,tennis court,train
439,mobile_home_park/mobilehomepark651.jpg,mobile home park,train
440,runway_marking/runwaymarking112.jpg,runway marking,train
441,overpass/overpass791.jpg,overpass,train
442,overpass/overpass368.jpg,overpass,train
443,closed_road/closedroad039.jpg,closed road,train
444,river/river666.jpg,river,train
445,solar_panel/solarpanel375.jpg,solar panel,train
446,chaparral/chaparral210.jpg,chaparral,train
447,airplane/airplane785.jpg,airplane,train
448,railway/railway404.jpg,railway,train
449,storage_tank/storagetank673.jpg,storage tank,train
450,river/river701.jpg,river,train
451,baseball_field/baseballfield116.jpg,baseball field,train
452,nursing_home/nursinghome385.jpg,nursing home,train
453,overpass/overpass549.jpg,overpass,train
454,storage_tank/storagetank512.jpg,storage tank,train
455,christmas_tree_farm/christmastreefarm596.jpg,christmas tree farm,train
456,runway/runway707.jpg,runway,train
457,swimming_pool/swimmingpool533.jpg,swimming pool,train
458,closed_road/closedroad508.jpg,closed road,train
459,solar_panel/solarpanel284.jpg,solar panel,train
460,bridge/bridge204.jpg,bridge,train
461,forest/forest037.jpg,forest,train
462,mobile_home_park/mobilehomepark463.jpg,mobile home park,train
463,coastal_mansion/coastalmansion689.jpg,coastal mansion,train
464,nursing_home/nursinghome407.jpg,nursing home,train
465,overpass/overpass634.jpg,overpass,train
466,oil_gas_field/oilgasfield713.jpg,oil gas field,train
467,crosswalk/crosswalk271.jpg,crosswalk,train
468,tennis_court/tenniscourt746.jpg,tennis court,train
469,freeway/freeway791.jpg,freeway,train
470,runway_marking/runwaymarking579.jpg,runway marking,train
471,transformer_station/transformerstation734.jpg,transformer station,train
472,bridge/bridge501.jpg,bridge,train
473,beach/beach702.jpg,beach,train
474,crosswalk/crosswalk206.jpg,crosswalk,train
475,freeway/freeway305.jpg,freeway,train
476,tennis_court/tenniscourt545.jpg,tennis court,train
477,storage_tank/storagetank646.jpg,storage tank,train
478,overpass/overpass533.jpg,overpass,train
479,solar_panel/solarpanel690.jpg,solar panel,train
480,oil_well/oilwell708.jpg,oil well,train
481,oil_well/oilwell694.jpg,oil well,train
482,crosswalk/crosswalk768.jpg,crosswalk,train
483,oil_gas_field/oilgasfield341.jpg,oil gas field,train
484,parking_lot/parkinglot475.jpg,parking lot,train
485,dense_residential/denseresidential056.jpg,dense residential,train
486,freeway/freeway130.jpg,freeway,train
487,forest/forest453.jpg,forest,train
488,crosswalk/crosswalk103.jpg,crosswalk,train
489,closed_road/closedroad001.jpg,closed road,train
490,swimming_pool/swimmingpool155.jpg,swimming pool,train
491,runway/runway101.jpg,runway,train
492,solar_panel/solarpanel417.jpg,solar panel,train
493,overpass/overpass578.jpg,overpass,train
494,storage_tank/storagetank002.jpg,storage tank,train
495,overpass/overpass454.jpg,overpass,train
496,swimming_pool/swimmingpool338.jpg,swimming pool,train
497,tennis_court/tenniscourt235.jpg,tennis court,train
498,parking_space/parkingspace071.jpg,parking space,train
499,closed_road/closedroad198.jpg,closed road,train
500,basketball_court/basketballcourt785.jpg,basketball court,train
501,sparse_residential/sparseresidential708.jpg,sparse residential,train
502,baseball_field/baseballfield108.jpg,baseball field,train
503,basketball_court/basketballcourt695.jpg,basketball court,train
504,storage_tank/storagetank458.jpg,storage tank,train
505,solar_panel/solarpanel787.jpg,solar panel,train
506,beach/beach287.jpg,beach,train
507,river/river440.jpg,river,train
508,intersection/intersection114.jpg,intersection,train
509,sparse_residential/sparseresidential273.jpg,sparse residential,train
510,coastal_mansion/coastalmansion142.jpg,coastal mansion,train
511,swimming_pool/swimmingpool676.jpg,swimming pool,train
512,dense_residential/denseresidential157.jpg,dense residential,train
513,airplane/airplane555.jpg,airplane,train
514,beach/beach120.jpg,beach,train
515,river/river500.jpg,river,train
516,mobile_home_park/mobilehomepark179.jpg,mobile home park,train
517,football_field/footballfield351.jpg,football field,train
518,bridge/bridge576.jpg,bridge,train
519,shipping_yard/shippingyard123.jpg,shipping yard,train
520,runway_marking/runwaymarking556.jpg,runway marking,train
521,basketball_court/basketballcourt510.jpg,basketball court,train
522,coastal_mansion/coastalmansion548.jpg,coastal mansion,train
523,solar_panel/solarpanel715.jpg,solar panel,train
524,overpass/overpass670.jpg,overpass,train
525,intersection/intersection399.jpg,intersection,train
526,parking_space/parkingspace376.jpg,parking space,train
527,chaparral/chaparral685.jpg,chaparral,train
528,parking_space/parkingspace624.jpg,parking space,train
529,baseball_field/baseballfield785.jpg,baseball field,train
530,chaparral/chaparral176.jpg,chaparral,train
531,storage_tank/storagetank109.jpg,storage tank,train
532,oil_gas_field/oilgasfield409.jpg,oil gas field,train
533,dense_residential/denseresidential151.jpg,dense residential,train
534,harbor/harbor578.jpg,harbor,train
535,football_field/footballfield509.jpg,football field,train
536,closed_road/closedroad564.jpg,closed road,train
537,parking_lot/parkinglot640.jpg,parking lot,train
538,tennis_court/tenniscourt512.jpg,tennis court,train
539,parking_space/parkingspace230.jpg,parking space,train
540,beach/beach782.jpg,beach,train
541,freeway/freeway534.jpg,freeway,train
542,ferry_terminal/ferryterminal099.jpg,ferry terminal,train
543,river/river185.jpg,river,train
544,storage_tank/storagetank173.jpg,storage tank,train
545,wastewater_treatment_plant/wastewaterplant344.jpg,wastewater treatment plant,train
546,runway/runway346.jpg,runway,train
547,chaparral/chaparral002.jpg,chaparral,train
548,forest/forest642.jpg,forest,train
549,transformer_station/transformerstation792.jpg,transformer station,train
550,tennis_court/tenniscourt799.jpg,tennis court,train
551,forest/forest028.jpg,forest,train
552,freeway/freeway348.jpg,freeway,train
553,forest/forest488.jpg,forest,train
554,bridge/bridge555.jpg,bridge,train
555,oil_well/oilwell567.jpg,oil well,train
556,storage_tank/storagetank102.jpg,storage tank,train
557,intersection/intersection654.jpg,intersection,train
558,parking_lot/parkinglot424.jpg,parking lot,train
559,ferry_terminal/ferryterminal762.jpg,ferry terminal,train
560,coastal_mansion/coastalmansion041.jpg,coastal mansion,train
561,closed_road/closedroad215.jpg,closed road,train
562,parking_space/parkingspace083.jpg,parking space,train
563,storage_tank/storagetank200.jpg,storage tank,train
564,oil_well/oilwell497.jpg,oil well,train
565,railway/railway348.jpg,railway,train
566,parking_space/parkingspace130.jpg,parking space,train
567,golf_course/golfcourse366.jpg,golf course,train
